name	len	score	pvalue
NODE_5412_length_510_cov_1.441758	510	0.24119947850704193	0.287380759750889
NODE_5455_length_508_cov_1.061810	508	0.5200787782669067	0.12407571167848877
NODE_5403_length_511_cov_0.958333	511	0.4658982455730438	0.16137650755423433
NODE_5437_length_509_cov_0.936123	509	0.9248818159103394	0.02521213945699825
NODE_5440_length_508_cov_8.364238	508	0.9278501868247986	0.024600651000018816
NODE_5449_length_508_cov_1.514349	508	0.9704158306121826	0.014826243203070614
NODE_5452_length_508_cov_1.337748	508	0.3916573226451874	0.2035598035710926
NODE_5458_length_508_cov_0.891832	508	0.24690455198287964	0.2837118290090124
NODE_5446_length_508_cov_1.759382	508	0.0007294281385838985	0.8397900242713879
NODE_5464_length_507_cov_1.800885	507	0.8605930805206299	0.03701857043406273
NODE_5444_length_508_cov_2.079470	508	0.9236582517623901	0.025494364898681066
NODE_5467_length_507_cov_1.676991	507	0.41994330286979675	0.1877739938663004
NODE_5461_length_507_cov_2.900442	507	0.4682430922985077	0.1598054525955333
NODE_5450_length_508_cov_1.501104	508	0.8864119052886963	0.03241829573463283
NODE_5470_length_507_cov_1.347345	507	0.12041845917701721	0.38684641291463623
NODE_5447_length_508_cov_1.613687	508	0.14002640545368195	0.3668272215846018
NODE_5456_length_508_cov_1.000000	508	0.7675794363021851	0.05493988598092156
NODE_5441_length_508_cov_3.470199	508	0.31512451171875	0.24356996368699316
NODE_5453_length_508_cov_1.189845	508	0.47802090644836426	0.15347419518711547
NODE_5438_length_508_cov_166.538631	508	0.5776135921478271	0.1006321849893695
NODE_5445_length_508_cov_1.832230	508	0.06276553869247437	0.4708272968447196
NODE_5462_length_507_cov_2.123894	507	0.9952636957168579	0.005352875877250748
NODE_5465_length_507_cov_1.767699	507	0.6724827885627747	0.07448870157481796
NODE_5459_length_507_cov_104.732301	507	0.9639677405357361	0.01647255827955371
NODE_5448_length_508_cov_1.551876	508	0.21717602014541626	0.3038062804568289
NODE_5442_length_508_cov_2.362031	508	0.9980708360671997	0.00330203766768895
NODE_5468_length_507_cov_1.665929	507	0.05746163800358772	0.4819375717322998
NODE_5471_length_507_cov_1.311947	507	0.9513874053955078	0.01964289074112401
NODE_5457_length_508_cov_0.991170	508	0.7965019941329956	0.049511749985888726
NODE_5451_length_508_cov_1.452539	508	0.3955199122428894	0.20158422547931287
NODE_5454_length_508_cov_1.132450	508	0.7959073781967163	0.04962464016256186
NODE_5466_length_507_cov_1.741150	507	0.08602330833673477	0.43060076389019547
NODE_5473_length_507_cov_1.278761	507	0.08572463691234589	0.43108995465577904
NODE_5463_length_507_cov_2.017699	507	0.0033890551421791315	0.7508325650529644
NODE_5439_length_508_cov_146.668874	508	0.980830192565918	0.011552428079549945
NODE_5460_length_507_cov_4.931416	507	0.2600075900554657	0.27557432877382454
NODE_5479_length_506_cov_5.110865	506	0.8278946876525879	0.04336864287192609
NODE_5476_length_507_cov_0.926991	507	0.26634228229522705	0.2714726523547009
NODE_5488_length_506_cov_1.292683	506	0.9991973638534546	0.0020038006359479952
NODE_5485_length_506_cov_1.611973	506	0.3690270185470581	0.21527215940092947
NODE_5472_length_507_cov_1.298673	507	0.8837864398956299	0.03276637377937496
NODE_5482_length_506_cov_1.736142	506	0.00040356817771680653	0.86603699034789
NODE_5491_length_506_cov_0.929047	506	0.47790729999542236	0.1535400477901748
NODE_5469_length_507_cov_1.665929	507	0.550940752029419	0.11027488758019906
NODE_5480_length_506_cov_3.055432	506	0.5276756882667542	0.12054789365745357
NODE_5494_length_505_cov_1.733333	505	0.6534022092819214	0.07890082597979266
NODE_5500_length_505_cov_1.213333	505	0.6075553297996521	0.09082014713353026
NODE_5489_length_506_cov_1.017738	506	0.3335769474506378	0.23397429866977743
NODE_5486_length_506_cov_1.330377	506	0.2110568881034851	0.3079549944495663
NODE_5497_length_505_cov_1.435556	505	0.05641962215304375	0.48401663248602983
NODE_5474_length_507_cov_1.170354	507	0.9998730421066284	0.0006208959717021957
NODE_5477_length_506_cov_346.671840	506	0.8942826986312866	0.031016576040941504
NODE_5492_length_505_cov_111.226667	505	0.7226536870002747	0.06368887467308887
NODE_5483_length_506_cov_1.713969	506	0.9994962215423584	0.0014675722967506443
NODE_5495_length_505_cov_1.706667	505	0.9963176250457764	0.004741387420271313
NODE_5487_length_506_cov_1.321508	506	0.24680790305137634	0.2838247191856855
NODE_5481_length_506_cov_1.889135	506	0.6538800597190857	0.07880675083256505
NODE_5490_length_506_cov_1.015521	506	0.6418737173080444	0.08157256016105666
NODE_5475_length_507_cov_0.933628	507	0.2036135196685791	0.31344898304765845
NODE_5498_length_505_cov_1.368889	505	0.09931986033916473	0.41253833562249526
NODE_5478_length_506_cov_6.565410	506	0.9999766945838928	0.00017874277973245028
NODE_5493_length_505_cov_2.633333	505	0.8446378707885742	0.040264163013415115
NODE_5484_length_506_cov_1.616408	506	0.9256837368011475	0.025023989162543038
NODE_5496_length_505_cov_1.455556	505	0.8974980711936951	0.030367457525071025
NODE_5499_length_505_cov_1.282222	505	0.14997424185276031	0.35713748142015844
NODE_5507_length_504_cov_243.004454	504	0.5032891631126404	0.13416056746128807
NODE_5522_length_504_cov_1.109131	504	0.8022850155830383	0.04840166324860298
NODE_5528_length_503_cov_66.966518	503	0.999818742275238	0.000799638751434646
NODE_5513_length_504_cov_1.728285	504	0.8916399478912354	0.031345839056238126
NODE_5531_length_503_cov_1.928571	503	0.8891749978065491	0.031872659880712716
NODE_5501_length_505_cov_1.148889	505	0.2864793539047241	0.2597038514365275
NODE_5534_length_503_cov_1.408482	503	0.14305445551872253	0.3638074093585956
NODE_5525_length_504_cov_0.928731	504	0.5223759412765503	0.12292799488231199
NODE_5516_length_504_cov_1.305122	504	0.4782548248767853	0.1533424899809968
NODE_5519_length_504_cov_1.164811	504	0.5234901905059814	0.1224482116314512
NODE_5504_length_505_cov_1.013333	505	0.4864598214626312	0.14812131930986472
NODE_5510_length_504_cov_2.207127	504	0.002315012738108635	0.7762798923780315
NODE_5529_length_503_cov_2.582589	503	0.5968946814537048	0.09414099983066473
NODE_5514_length_504_cov_1.547884	504	0.7973731756210327	0.0493518222356018
NODE_5535_length_503_cov_1.363839	503	0.39938896894454956	0.19923234679862273
NODE_5532_length_503_cov_1.770089	503	0.20357947051525116	0.31347720559182674
NODE_5526_length_504_cov_0.906459	504	0.9621126651763916	0.016839451353741368
NODE_5502_length_505_cov_1.068889	505	0.0019268367905169725	0.7878040979134132
NODE_5523_length_504_cov_1.073497	504	0.3589492738246918	0.2205779977045664
NODE_5511_length_504_cov_1.975501	504	0.30234065651893616	0.2507949349940733
NODE_5530_length_503_cov_1.997768	503	0.32654109597206116	0.23751152420553537
NODE_5508_length_504_cov_67.895323	504	0.9988882541656494	0.002342471165967375
NODE_5520_length_504_cov_1.133630	504	0.5051290988922119	0.13280588534121057
NODE_5505_length_505_cov_0.993333	505	0.716546893119812	0.06478955389565184
NODE_5533_length_503_cov_1.620536	503	0.5124009847640991	0.12814916555344408
NODE_5517_length_504_cov_1.220490	504	0.997899055480957	0.003443150388530358
NODE_5515_length_504_cov_1.447661	504	0.03618341684341431	0.5360590039323412
NODE_5527_length_503_cov_72.357143	503	0.9966403245925903	0.004496792037479539
NODE_5524_length_504_cov_0.971047	504	0.7728661298751831	0.05392387439086342
NODE_5503_length_505_cov_1.024444	505	0.23306168615818024	0.29269600556924874
NODE_5536_length_503_cov_1.261161	503	0.9998672008514404	0.0006585260305932379
NODE_5506_length_505_cov_0.920000	505	0.6773998737335205	0.0733597998080867
NODE_5537_length_503_cov_1.160714	503	0.09817837178707123	0.41396827786035484
NODE_5521_length_504_cov_1.113586	504	0.001458662678487599	0.8039097631187793
NODE_5549_length_502_cov_1.615213	502	0.9879246950149536	0.009012399104404599
NODE_5512_length_504_cov_1.786192	504	0.8787708282470703	0.03377297785471034
NODE_5540_length_503_cov_0.941964	503	0.3081151843070984	0.24751171235582983
NODE_5509_length_504_cov_57.124722	504	0.9838114976882935	0.010592861577828369
NODE_5518_length_504_cov_1.200445	504	0.530799388885498	0.11891098609569324
NODE_5555_length_502_cov_1.208054	502	0.8698749542236328	0.035249957666183745
NODE_5546_length_502_cov_1.794183	502	0.011074132286012173	0.6560612617358746
NODE_5543_length_502_cov_19.241611	502	0.9604330062866211	0.017291012060433875
NODE_5552_length_502_cov_1.420582	502	0.08616654574871063	0.4303937985662948
NODE_5558_length_502_cov_1.143177	502	0.5228776931762695	0.12265517695535194
NODE_5550_length_502_cov_1.568233	502	0.7384895086288452	0.06025513179928126
NODE_5570_length_501_cov_1.970852	501	0.037336573004722595	0.5327475587499294
NODE_5538_length_503_cov_0.991071	503	0.5021207928657532	0.13510131893356414
NODE_5561_length_502_cov_0.975391	502	0.10696855187416077	0.40273570528137875
NODE_5541_length_503_cov_0.937500	503	0.2829679250717163	0.26178291219025757
NODE_5564_length_501_cov_19.024664	501	0.7742924094200134	0.05363224143445784
NODE_5567_length_501_cov_6.365471	501	0.900359034538269	0.029897081788933
NODE_5547_length_502_cov_1.702461	502	0.8663705587387085	0.03595552127039079
NODE_5553_length_502_cov_1.387025	502	0.5821543335914612	0.09899527742760918
NODE_5571_length_501_cov_1.710762	501	0.5645504593849182	0.10550527761575947
NODE_5556_length_502_cov_1.165548	502	0.08745461702346802	0.42848407307757436
NODE_5544_length_502_cov_3.120805	502	0.5344162583351135	0.11725526350448738
NODE_5559_length_502_cov_1.138702	502	0.40934646129608154	0.1937289506858078
NODE_5562_length_502_cov_0.928412	502	0.020467134192585945	0.5973865924100171
NODE_5539_length_503_cov_0.944196	503	0.9021071195602417	0.02954900374419086
NODE_5565_length_501_cov_13.704036	501	0.955054521560669	0.018683324239402433
NODE_5548_length_502_cov_1.653244	502	0.5026602745056152	0.13451805302075298
NODE_5542_length_502_cov_135.510067	502	0.999573826789856	0.0013170520611864758
NODE_5551_length_502_cov_1.494407	502	0.7264793515205383	0.06277634574498109
NODE_5568_length_501_cov_2.266816	501	0.01480795443058014	0.6295979228207492
NODE_5557_length_502_cov_1.149888	502	0.5008712410926819	0.13609851549417676
NODE_5572_length_501_cov_1.686099	501	0.2525603473186493	0.28022164104686825
NODE_5554_length_502_cov_1.344519	502	0.8140261173248291	0.046030969538467324
NODE_5545_length_502_cov_2.237136	502	0.9999130368232727	0.0004891907655835482
NODE_5563_length_502_cov_0.876957	502	0.04353202134370804	0.5151178761594762
NODE_5560_length_502_cov_1.107383	502	0.3629280626773834	0.2184142693183315
NODE_5576_length_501_cov_1.535874	501	0.9290947914123535	0.024393685676118083
NODE_5573_length_501_cov_1.672646	501	0.8394942283630371	0.04117669194152289
NODE_5566_length_501_cov_9.625561	501	0.8028285503387451	0.0483264031308209
NODE_5579_length_501_cov_1.345291	501	0.04902779310941696	0.5013264595759093
NODE_5582_length_501_cov_1.235426	501	0.04888012260198593	0.50180624282677
NODE_5594_length_500_cov_1.982022	500	0.7859323620796204	0.05142147547460912
NODE_5588_length_501_cov_0.926009	501	0.007262050174176693	0.6927881992135317
NODE_5585_length_501_cov_1.040359	501	0.030602529644966125	0.5549869235545354
NODE_5597_length_500_cov_1.559551	500	0.005692241247743368	0.712186494571864
NODE_5569_length_501_cov_2.112108	501	0.03865542262792587	0.5287587725074789
NODE_5591_length_500_cov_97.029213	500	0.9990581274032593	0.0022013584451259665
NODE_5600_length_500_cov_1.307865	500	0.38800686597824097	0.20526256373591226
NODE_5577_length_501_cov_1.441704	501	0.6589987277984619	0.07749910628610134
NODE_5574_length_501_cov_1.612108	501	0.030192526057362556	0.5564450883365633
NODE_5580_length_501_cov_1.257848	501	0.38061973452568054	0.20904438465446198
NODE_5583_length_501_cov_1.094170	501	0.491152822971344	0.1447628365538392
NODE_5598_length_500_cov_1.496629	500	0.8507553339004517	0.038890665863892074
NODE_5589_length_501_cov_0.883408	501	0.438790887594223	0.17727520743569963
NODE_5595_length_500_cov_1.698876	500	0.3534541130065918	0.22347551223917667
NODE_5581_length_501_cov_1.253363	501	0.9999955296516418	0.00010348266195036595
NODE_5578_length_501_cov_1.347534	501	2.232021145687213e-08	0.9953150576680653
NODE_5592_length_500_cov_2.375281	500	0.5053914785385132	0.1325801049878643
NODE_5586_length_501_cov_1.029148	501	0.9552047848701477	0.018664509209956912
NODE_5584_length_501_cov_1.053812	501	0.012550254352390766	0.6451391371427496
NODE_5575_length_501_cov_1.594170	501	0.9659282565116882	0.01599277502869292
NODE_5590_length_501_cov_0.883408	501	0.9988279938697815	0.0024459538279177407
NODE_5599_length_500_cov_1.319101	500	0.005701391492038965	0.7120736043951909
NODE_5596_length_500_cov_1.667416	500	0.42717671394348145	0.1838886902858003
NODE_5593_length_500_cov_2.042697	500	0.9997714757919312	0.0009125289281077725
NODE_5587_length_501_cov_0.926009	501	0.9991990327835083	0.0020038006359479952
NODE_5601_length_500_cov_1.247191	500	0.9643635749816895	0.016416113191217146
NODE_5607_length_500_cov_1.002247	500	0.3171727657318115	0.24250691452332124
NODE_5604_length_500_cov_1.092135	500	0.5355077981948853	0.11665318256223071
NODE_5625_length_498_cov_43.656885	498	0.470660001039505	0.16208797402714525
NODE_5619_length_499_cov_0.954955	499	0.05555282533168793	0.5221851467736844
NODE_5634_length_498_cov_1.510158	498	0.017698535695672035	0.643262163502728
NODE_5631_length_498_cov_1.832957	498	0.04959286376833916	0.535853587049646
NODE_5628_length_498_cov_2.984199	498	0.5109305381774902	0.13033210082517924
NODE_5622_length_499_cov_0.889640	499	0.4261096119880676	0.18985322631555215
NODE_5616_length_499_cov_1.175676	499	0.13242733478546143	0.4041461874915453
NODE_5610_length_499_cov_2.240991	499	0.9905226826667786	0.005146097308021825
NODE_5613_length_499_cov_1.346847	499	0.9235260486602783	0.020561843351219734
NODE_5602_length_500_cov_1.211236	500	0.3109610676765442	0.24593124988240606
NODE_5605_length_500_cov_1.076404	500	0.254485160112381	0.27893281152985006
NODE_5626_length_498_cov_26.422122	498	0.44317197799682617	0.17980339991883482
NODE_5603_length_500_cov_1.206742	500	0.6487119793891907	0.07992624508457356
NODE_5629_length_498_cov_2.381490	498	0.054111823439598083	0.5253922983270957
NODE_5620_length_499_cov_0.954955	499	0.6795758008956909	0.06980204716598278
NODE_5632_length_498_cov_1.814898	498	0.8434860110282898	0.03508139062993191
NODE_5635_length_498_cov_1.331828	498	0.7890430688858032	0.04522703702033638
NODE_5623_length_498_cov_87.205418	498	0.9993444681167603	0.00102583757947423
NODE_5611_length_499_cov_1.837838	499	0.9737848043441772	0.010140009920187583
NODE_5606_length_500_cov_1.053933	500	0.2836562991142273	0.2613031289393968
NODE_5617_length_499_cov_1.157658	499	0.4390977919101715	0.18227217387383324
NODE_5614_length_499_cov_1.292793	499	0.11628028750419617	0.42399219912521985
NODE_5608_length_499_cov_3.754505	499	0.4249003827571869	0.19046760156919332
NODE_5636_length_498_cov_1.279910	498	0.5919100046157837	0.09489561257158317
NODE_5627_length_498_cov_3.252822	498	0.960530698299408	0.012980790909500835
NODE_5633_length_498_cov_1.708804	498	0.3228738307952881	0.25118929521576405
NODE_5621_length_499_cov_0.923423	499	0.7914444208145142	0.04484375704558777
NODE_5630_length_498_cov_2.072235	498	0.8487577438354492	0.034281011859133334
NODE_5624_length_498_cov_44.079007	498	0.9306260943412781	0.019180908148081346
NODE_5637_length_498_cov_1.225734	498	0.5867031812667847	0.09660346304730126
NODE_5612_length_499_cov_1.358108	499	0.36333101987838745	0.2268679262298778
NODE_5615_length_499_cov_1.186937	499	0.9196759462356567	0.02124949271768048
NODE_5609_length_499_cov_3.396396	499	0.8573737144470215	0.032668981377102405
NODE_5643_length_498_cov_0.934537	498	0.7705602645874023	0.049009108535870496
NODE_5618_length_499_cov_0.968468	499	0.048179320991039276	0.5391114668350092
NODE_5649_length_497_cov_1.746606	497	0.5340819358825684	0.11803895928213916
NODE_5646_length_497_cov_1.993213	497	0.3822207748889923	0.2158373540154214
NODE_5655_length_497_cov_0.934389	497	0.9217904806137085	0.020826757451413627
NODE_5658_length_496_cov_3.911565	496	0.9126683473587036	0.022512062046264148
NODE_5640_length_498_cov_0.968397	498	0.505656361579895	0.13396762411507418
NODE_5652_length_497_cov_1.291855	497	0.5237321853637695	0.123235784822113
NODE_5638_length_498_cov_1.214447	498	0.4042191803455353	0.2027551066420165
NODE_5667_length_496_cov_1.380952	496	0.48396220803260803	0.15275397934797313
NODE_5661_length_496_cov_2.068027	496	0.8293634653091431	0.037612165757316136
NODE_5664_length_496_cov_1.494331	496	0.9634932279586792	0.012400234477161022
NODE_5644_length_498_cov_0.835214	498	0.489066481590271	0.14894372548135457
NODE_5650_length_497_cov_1.366516	497	0.7654699087142944	0.0500518555259954
NODE_5656_length_497_cov_0.929864	497	0.6844114065170288	0.06852256842674843
NODE_5670_length_496_cov_1.197279	496	0.724913477897644	0.05867001848762231
NODE_5647_length_497_cov_1.923077	497	0.20727470517158508	0.33235446633899984
NODE_5641_length_498_cov_0.963883	498	0.7377735376358032	0.055699598683320556
NODE_5653_length_497_cov_1.115385	497	0.23533573746681213	0.3100960454524958
NODE_5659_length_496_cov_3.539683	496	0.755810022354126	0.05196261892952158
NODE_5639_length_498_cov_1.176072	498	0.37012720108032227	0.22271384768002886
NODE_5668_length_496_cov_1.265306	496	0.509422779083252	0.13135793840465346
NODE_5671_length_496_cov_1.188209	496	0.209258571267128	0.33074243585696894
NODE_5657_length_496_cov_96.458050	496	0.9525441527366638	0.014756279027821617
NODE_5665_length_496_cov_1.424036	496	0.22177645564079285	0.32055169770482933
NODE_5662_length_496_cov_1.841270	496	0.10398828238248825	0.4398870451368535
NODE_5651_length_497_cov_1.346154	497	0.9414684772491455	0.01681922712720386
NODE_5645_length_497_cov_19.321267	497	0.3151681423187256	0.25586756549578393
NODE_5642_length_498_cov_0.948081	498	0.13786031305789948	0.3977826126166749
NODE_5648_length_497_cov_1.900452	497	0.32375070452690125	0.25068201289624387
NODE_5669_length_496_cov_1.249433	496	0.638565182685852	0.08061279704198043
NODE_5673_length_496_cov_0.990930	496	0.6625720858573914	0.07384903278171079
NODE_5654_length_497_cov_0.941176	497	0.3890474736690521	0.2117114578166569
NODE_5660_length_496_cov_2.136054	496	0.9389106631278992	0.017433602380845018
NODE_5682_length_495_cov_1.506818	495	0.5918537378311157	0.09491815845245073
NODE_5679_length_495_cov_2.000000	495	0.97234046459198	0.010523289894936195
NODE_5676_length_495_cov_72.920455	495	0.9438180923461914	0.01641340127158768
NODE_5666_length_496_cov_1.401361	496	0.1311226785182953	0.4057920367948776
NODE_5672_length_496_cov_1.140590	496	0.25680822134017944	0.29453938765387566
NODE_5663_length_496_cov_1.605442	496	0.5640304684638977	0.10470307074897416
NODE_5688_length_495_cov_1.161364	495	0.0890798345208168	0.46107453668214815
NODE_5685_length_495_cov_1.370455	495	0.7867856621742249	0.04575122875050728
NODE_5674_length_496_cov_0.945578	496	0.06411559134721756	0.5044246291202598
NODE_5697_length_494_cov_51.769932	494	0.5381613969802856	0.11603237588492582
NODE_5683_length_495_cov_1.495455	495	0.9446804523468018	0.016300671867249854
NODE_5694_length_495_cov_0.956818	495	0.48835837841033936	0.14952428191369438
NODE_5691_length_495_cov_1.109091	495	0.4106270670890808	0.19901249041800062
NODE_5680_length_495_cov_1.845455	495	0.7917863130569458	0.04480993822428642
NODE_5677_length_495_cov_63.686364	495	0.49811840057373047	0.14148667538440726
NODE_5689_length_495_cov_1.147727	495	0.9719233512878418	0.010596564007755783
NODE_5675_length_495_cov_83.427273	495	0.6037619709968567	0.0908260810749876
NODE_5686_length_495_cov_1.313636	495	0.9201004505157471	0.021193128015511566
NODE_5700_length_494_cov_1.432802	494	0.936883807182312	0.01785633764711187
NODE_5698_length_494_cov_5.469248	494	0.49141478538513184	0.14729787617802229
NODE_5692_length_495_cov_1.011364	495	0.18532593548297882	0.35098863687604276
NODE_5695_length_494_cov_133.610478	494	0.9111203551292419	0.022743157325156693
NODE_5684_length_495_cov_1.463636	495	0.2896029055118561	0.27250642557604726
NODE_5681_length_495_cov_1.736364	495	0.06963801383972168	0.4936026063038283
NODE_5678_length_495_cov_2.586364	495	0.6350365281105042	0.08158226991928574
NODE_5690_length_495_cov_1.136364	495	0.5990099906921387	0.0923253821526807
NODE_5687_length_495_cov_1.272727	495	0.689523458480835	0.06727690850881544
NODE_5699_length_494_cov_1.785877	494	0.38272666931152344	0.21548789286197412
NODE_5696_length_494_cov_107.300683	494	0.7911860942840576	0.04488321233710601
NODE_5693_length_495_cov_0.986364	495	0.8873833417892456	0.027004328809126572
NODE_5728_length_493_cov_0.979452	493	0.0892401710152626	0.4607927131713036
NODE_5707_length_494_cov_1.154897	494	0.06467171013355255	0.5033255174279659
NODE_5710_length_494_cov_0.979499	494	0.9796827435493469	0.008454705325337061
NODE_5731_length_493_cov_0.938356	493	0.6625312566757202	0.07385466925192767
NODE_5725_length_493_cov_1.248858	493	0.6816915273666382	0.06921585426342607
NODE_5719_length_493_cov_1.360731	493	0.5372270941734314	0.11647765703206024
NODE_5722_length_493_cov_1.301370	493	0.9999272227287292	0.00034946115344726517
NODE_5704_length_494_cov_1.312073	494	0.9342269897460938	0.018487622311403707
NODE_5701_length_494_cov_1.362187	494	0.9987854957580566	0.0014542093159579746
NODE_5716_length_493_cov_1.632420	493	0.562156081199646	0.1053287189430491
NODE_5734_length_492_cov_2.125858	492	0.9341109991073608	0.018487622311403707
NODE_5713_length_493_cov_3.285388	493	0.6999436616897583	0.06463904044731028
NODE_5711_length_494_cov_0.961276	494	0.14996133744716644	0.385016007575416
NODE_5729_length_493_cov_0.963470	493	0.6395236253738403	0.08039861117373856
NODE_5708_length_494_cov_1.100228	494	0.9291003942489624	0.019490914010010373
NODE_5726_length_493_cov_1.155251	493	0.4268046021461487	0.18948121928123732
NODE_5702_length_494_cov_1.348519	494	0.6559094190597534	0.07562452090003156
NODE_5723_length_493_cov_1.287671	493	0.9805341958999634	0.008234882986878297
NODE_5732_length_492_cov_134.478261	492	0.8203534483909607	0.03925801506064842
NODE_5720_length_493_cov_1.331050	493	0.9237595796585083	0.020499842178833928
NODE_5705_length_494_cov_1.277904	494	0.3696017861366272	0.2230125806015241
NODE_5717_length_493_cov_1.429224	493	0.953067421913147	0.014626640212833115
NODE_5735_length_492_cov_1.800915	492	0.8742119073867798	0.02941673806195608
NODE_5714_length_493_cov_2.075342	493	0.5784657001495361	0.09957388285160301
NODE_5712_length_494_cov_0.927107	494	0.9809818267822266	0.008099607701672904
NODE_5730_length_493_cov_0.961187	493	0.2320253551006317	0.31263245705009696
NODE_5709_length_494_cov_1.070615	494	0.7989810705184937	0.04323736303377373
NODE_5706_length_494_cov_1.223235	494	0.9926142692565918	0.004340082067006358
NODE_5703_length_494_cov_1.314351	494	0.2763338088989258	0.281496595571989
NODE_5733_length_492_cov_2.162471	492	0.9775422811508179	0.009040898227893763
NODE_5721_length_493_cov_1.303653	493	0.2879852056503296	0.27356044550660596
NODE_5736_length_492_cov_1.533181	492	0.9247187376022339	0.020336384542544078
NODE_5724_length_493_cov_1.267123	493	0.21010926365852356	0.33000405825855617
NODE_5718_length_493_cov_1.394977	493	0.8691694736480713	0.03040312034991207
NODE_5737_length_492_cov_1.281465	492	0.27472102642059326	0.28257879785363216
NODE_5727_length_493_cov_1.004566	493	0.08805564045906067	0.4625963836407088
NODE_5740_length_492_cov_1.247140	492	0.20725220441818237	0.3323826486900843
NODE_5715_length_493_cov_1.908676	493	0.5615741014480591	0.10558236010280922
NODE_5755_length_491_cov_1.527523	491	0.6266241073608398	0.08405104387428416
NODE_5743_length_492_cov_1.018307	492	0.03205238655209541	0.584682328538576
NODE_5749_length_491_cov_7.520642	491	0.4043932557106018	0.20266492311854625
NODE_5752_length_491_cov_1.935780	491	0.17343388497829437	0.36156829147314784
NODE_5764_length_490_cov_3.501149	490	0.06495437026023865	0.5028182351084457
NODE_5746_length_491_cov_100.298165	491	0.6166586875915527	0.08713982955314065
NODE_5758_length_491_cov_1.392202	491	0.006932668387889862	0.7187908644090725
NODE_5761_length_491_cov_1.135321	491	0.9971193075180054	0.002322225729359246
NODE_5738_length_492_cov_1.279176	492	0.6987580060958862	0.06490395454750417
NODE_5767_length_490_cov_1.770115	490	0.00980992428958416	0.6923670920322857
NODE_5753_length_491_cov_1.862385	491	0.9862231016159058	0.006617216034630473
NODE_5750_length_491_cov_2.389908	491	0.7799646854400635	0.047137800423862564
NODE_5756_length_491_cov_1.518349	491	0.23580411076545715	0.30970149253731344
NODE_5770_length_490_cov_1.710345	490	0.6640372276306152	0.07342066104522704
NODE_5741_length_492_cov_1.247140	492	0.609814465045929	0.08908441177796816
NODE_5765_length_490_cov_2.298851	490	0.9968951940536499	0.0024011363123957255
NODE_5744_length_492_cov_0.929062	492	0.5201226472854614	0.12490981647652974
NODE_5762_length_490_cov_79.413793	490	0.4088223874568939	0.1999481444740046
NODE_5747_length_491_cov_35.291284	491	0.5600584745407104	0.10628128240970375
NODE_5759_length_491_cov_1.286697	491	0.9957083463668823	0.0030267845064706677
NODE_5739_length_492_cov_1.254005	492	0.6394314169883728	0.08043242999503991
NODE_5768_length_490_cov_1.744828	490	0.7823977470397949	0.04665870045542679
NODE_5751_length_491_cov_2.178899	491	0.5712804794311523	0.10208211209811967
NODE_5757_length_491_cov_1.504587	491	0.304040789604187	0.2629526085584164
NODE_5766_length_490_cov_1.793103	490	0.8742836713790894	0.029394192181088515
NODE_5742_length_492_cov_1.160183	492	0.3298601806163788	0.2471197637191685
NODE_5754_length_491_cov_1.598624	491	0.7446781396865845	0.05426229877801326
NODE_5771_length_490_cov_1.593103	490	0.4871639013290405	0.150476845380349
NODE_5745_length_491_cov_149.967890	491	0.9975836277008057	0.0020629480993822427
NODE_5748_length_491_cov_10.931193	491	0.6822726130485535	0.06904676015691934
NODE_5763_length_490_cov_64.632184	490	0.9569065570831299	0.01374735085899806
NODE_5773_length_490_cov_1.390805	490	0.34230199456214905	0.2395443477476665
NODE_5760_length_491_cov_1.190367	491	0.6074444055557251	0.08971005997204311
NODE_5779_length_490_cov_1.197701	490	0.9042898416519165	0.024062091355909275
NODE_5776_length_490_cov_1.331034	490	0.5028611421585083	0.13609820985705912
NODE_5785_length_490_cov_0.944828	490	0.10618562996387482	0.43695608062407
NODE_5769_length_490_cov_1.721839	490	0.2644179165363312	0.2892636515308653
NODE_5782_length_490_cov_1.039080	490	0.6729621291160583	0.07125625648194076
NODE_5772_length_490_cov_1.487356	490	0.48614513874053955	0.15122085944897867
NODE_5788_length_489_cov_247.359447	489	0.7258894443511963	0.0584840149704649
NODE_5794_length_489_cov_1.605991	489	0.7822484970092773	0.04667560986607747
NODE_5800_length_489_cov_1.276498	489	0.9893657565116882	0.005518104342336655
NODE_5797_length_489_cov_1.433180	489	0.7369197607040405	0.055930693962213104
NODE_5791_length_489_cov_4.891544	489	0.8111796379089355	0.04089259142354692
NODE_5774_length_490_cov_1.374713	490	0.028270579874515533	0.5979280335482707
NODE_5780_length_490_cov_1.193103	490	0.4773190915584564	0.15743224962799296
NODE_5777_length_490_cov_1.266667	490	0.6298362612724304	0.08313229922893088
NODE_5786_length_490_cov_0.931034	490	0.1159501001238823	0.4244149343914867
NODE_5798_length_489_cov_1.354839	489	0.2719848155975342	0.28434301303151915
NODE_5783_length_490_cov_0.981609	490	0.38714998960494995	0.21267529422374531
NODE_5775_length_490_cov_1.344828	490	0.6061358451843262	0.09016097758939441
NODE_5792_length_489_cov_2.115207	489	0.9680403470993042	0.011520945123325969
NODE_5795_length_489_cov_1.557604	489	0.25653478503227234	0.294674662939081
NODE_5789_length_489_cov_58.711982	489	0.9948980808258057	0.0033987915407854984
NODE_5778_length_490_cov_1.225287	490	0.057795844972133636	0.5176308788384362
NODE_5781_length_490_cov_1.062069	490	0.11821889132261276	0.4216136086936917
