Header,Length,phage_score,chromosome_score,plasmid_score,Possible_source
NODE_3411_length_677_cov_3.252412,677,0.880190789699554,0.05605149269104,0.0637576729059219,phage
NODE_3412_length_677_cov_2.225080,677,0.735426306724548,0.122915543615818,0.141658067703247,phage
NODE_3413_length_677_cov_1.427653,677,0.0222729668021202,0.0826152563095093,0.895111799240112,plasmid
NODE_3414_length_677_cov_1.315113,677,0.221107825636864,0.596929609775543,0.181962594389915,chromosome
NODE_3415_length_677_cov_1.210611,677,0.246668234467506,0.403916984796524,0.349414736032486,chromosome
NODE_3416_length_677_cov_1.200965,677,0.0995527356863022,0.870606660842896,0.0298406593501568,chromosome
NODE_3417_length_677_cov_1.136656,677,0.281579345464706,0.352245151996613,0.366175562143326,plasmid
NODE_3418_length_677_cov_1.064309,677,0.543318569660187,0.0300375614315271,0.426643878221512,phage
NODE_3419_length_676_cov_37.819646,676,0.076577864587307,0.376384645700455,0.547037422657013,plasmid
NODE_3420_length_676_cov_1.982287,676,0.699841439723969,0.10281702876091,0.197341591119766,phage
NODE_3421_length_676_cov_1.698873,676,0.656087517738342,0.0249835532158613,0.318928867578506,phage
NODE_3422_length_676_cov_1.505636,676,0.199987471103668,0.27853798866272,0.521474540233612,plasmid
NODE_3423_length_676_cov_1.505636,676,0.930742502212524,0.0191784035414457,0.0500791184604168,phage
NODE_3424_length_676_cov_1.452496,676,0.0704778507351875,0.901321172714233,0.0282010119408369,chromosome
NODE_3425_length_676_cov_1.446055,676,0.125385716557503,0.0955896452069283,0.779024600982666,plasmid
NODE_3426_length_676_cov_1.407407,676,0.965878427028656,0.0243666246533394,0.00975489523261786,phage
NODE_3427_length_676_cov_1.384863,676,0.987475335597992,0.00256700511090457,0.00995766464620829,phage
NODE_3428_length_676_cov_1.077295,676,0.977691292762756,0.0136800790205598,0.0086286049336195,phage
NODE_3429_length_675_cov_2.169355,675,0.27519291639328,0.285017549991608,0.439789593219757,plasmid
NODE_3430_length_675_cov_1.527419,675,0.276796221733093,0.46646711230278,0.256736576557159,chromosome
NODE_3431_length_675_cov_1.277419,675,0.315038412809372,0.23101507127285,0.453946501016617,plasmid
NODE_3432_length_675_cov_1.150000,675,0.999466121196747,0.000506234995555133,2.76304926956072e-05,phage
NODE_3433_length_674_cov_3.510501,674,0.98906797170639,0.00204334547743201,0.00888872053474188,phage
NODE_3434_length_674_cov_2.355412,674,0.0325062163174152,0.762633562088013,0.204860210418701,chromosome
NODE_3435_length_674_cov_2.331179,674,0.30849015712738,0.102916046977043,0.588593780994415,plasmid
NODE_3436_length_674_cov_2.072698,674,0.99314671754837,0.000258073268923908,0.00659515848383307,phage
NODE_3437_length_674_cov_1.962843,674,0.769147872924805,0.0695741251111031,0.161278054118156,phage
NODE_3438_length_674_cov_1.870759,674,0.982152044773102,0.00247954670339823,0.0153684243559837,phage
NODE_3439_length_674_cov_1.743134,674,0.0385608114302158,0.552144289016724,0.409294933080673,chromosome
NODE_3440_length_674_cov_1.570275,674,0.0373216234147549,0.451839238405228,0.510839223861694,plasmid
NODE_3441_length_674_cov_1.478191,674,0.353258669376373,0.614528656005859,0.0322126969695091,chromosome
NODE_3442_length_674_cov_1.195477,674,0.118084602057934,0.273899555206299,0.608015894889832,plasmid
NODE_3443_length_674_cov_1.156704,674,0.231248959898949,0.107985727488995,0.660765290260315,plasmid
NODE_3444_length_674_cov_1.117932,674,0.797483384609222,0.170425400137901,0.0320912823081017,phage
NODE_3445_length_674_cov_1.058158,674,0.00536305690184236,0.906222105026245,0.0884148851037025,chromosome
NODE_3446_length_674_cov_0.993538,674,0.852941691875458,0.0128634087741375,0.134194821119308,phage
NODE_3447_length_673_cov_32.959547,673,0.317244738340378,0.260493904352188,0.422261327505112,plasmid
NODE_3448_length_673_cov_1.775081,673,0.699131011962891,0.190498188138008,0.110370747745037,phage
NODE_3449_length_673_cov_1.436893,673,0.191805556416512,0.395660251379013,0.412534177303314,plasmid
NODE_3450_length_673_cov_1.368932,673,0.974902153015137,0.00241964706219733,0.0226782225072384,phage
NODE_3451_length_673_cov_1.221683,673,0.146374821662903,0.348168313503265,0.505456864833832,plasmid
NODE_3452_length_673_cov_1.221683,673,0.514153003692627,0.293634921312332,0.192212015390396,phage
NODE_3453_length_673_cov_1.080906,673,0.791736960411072,0.0275300368666649,0.180732995271683,phage
NODE_3454_length_672_cov_147.611021,672,0.385462373495102,0.0324321798980236,0.582105457782745,plasmid
NODE_3455_length_672_cov_70.179903,672,0.0184052716940641,0.635918021202087,0.34567666053772,chromosome
NODE_3456_length_672_cov_15.494327,672,0.894844233989716,0.0343145467340946,0.0708412230014801,phage
NODE_3457_length_672_cov_2.092382,672,0.124591447412968,0.560901820659637,0.314506769180298,chromosome
NODE_3458_length_672_cov_1.750405,672,0.279089659452438,0.359554320573807,0.361356049776077,plasmid
NODE_3459_length_672_cov_1.184765,672,0.600813448429108,0.145993858575821,0.253192722797394,phage
NODE_3460_length_672_cov_1.081037,672,0.120170824229717,0.715729773044586,0.164099410176277,chromosome
NODE_3461_length_672_cov_0.964344,672,0.703750729560852,0.156710669398308,0.139538556337357,phage
NODE_3462_length_671_cov_117.113636,671,0.561450004577637,0.0722838640213013,0.366266161203384,phage
NODE_3463_length_671_cov_2.936688,671,0.11234575510025,0.551969528198242,0.335684686899185,chromosome
NODE_3464_length_671_cov_2.329201,671,0.839709162712097,0.0700783729553223,0.0902124270796776,phage
NODE_3465_length_671_cov_1.560065,671,0.745707929134369,0.0549788288772106,0.199313223361969,phage
NODE_3466_length_671_cov_1.319805,671,0.0871600210666656,0.836868107318878,0.0759717896580696,chromosome
NODE_3467_length_671_cov_1.301948,671,0.288729727268219,0.217434301972389,0.493835985660553,plasmid
NODE_3468_length_671_cov_1.258117,671,0.00793599057942629,0.851035356521606,0.141028583049774,chromosome
NODE_3469_length_670_cov_19.404878,670,0.994854927062988,0.00331841944716871,0.00182665709871799,phage
NODE_3470_length_670_cov_1.811382,670,0.0263667795807123,0.381488978862762,0.592144191265106,plasmid
NODE_3471_length_670_cov_1.427642,670,0.208655044436455,0.571132004261017,0.22021296620369,chromosome
NODE_3472_length_670_cov_1.299187,670,0.54952085018158,0.221780598163605,0.228698596358299,phage
NODE_3473_length_670_cov_1.227642,670,0.127045154571533,0.244250103831291,0.62870466709137,plasmid
NODE_3474_length_670_cov_1.009756,670,0.708776533603668,0.127973228693008,0.163250207901001,phage
NODE_3475_length_669_cov_57.091205,669,0.97865092754364,0.014147425070405,0.00720169534906745,phage
NODE_3476_length_669_cov_9.286645,669,0.672546625137329,0.202549144625664,0.124904237687588,phage
NODE_3477_length_669_cov_3.013812,669,0.673020362854004,0.163313522934914,0.16366608440876,phage
NODE_3478_length_669_cov_2.832248,669,0.663204967975616,0.0913565531373024,0.245438382029533,phage
NODE_3479_length_669_cov_1.610749,669,0.547423779964447,0.348527580499649,0.104048624634743,phage
NODE_3480_length_669_cov_1.480456,669,0.693673074245453,0.075503759086132,0.230823114514351,phage
NODE_3481_length_669_cov_1.395765,669,0.0405281595885754,0.649557709693909,0.309914141893387,chromosome
NODE_3482_length_669_cov_1.219870,669,3.0616152798757e-05,0.150315776467323,0.849653601646423,plasmid
NODE_3483_length_669_cov_1.125407,669,0.885517120361328,0.035228107124567,0.0792547389864922,phage
NODE_3484_length_668_cov_1.890701,668,0.694706678390503,0.0278080403804779,0.277485251426697,phage
NODE_3485_length_668_cov_1.807504,668,0.11676263064146,0.296006470918655,0.587230920791626,plasmid
NODE_3486_length_668_cov_1.644372,668,0.620024979114532,0.269551932811737,0.11042308807373,phage
NODE_3487_length_667_cov_212.816993,667,0.315476298332214,0.250003606081009,0.434520065784454,plasmid
NODE_3488_length_667_cov_1.807190,667,0.101866364479065,0.585809171199799,0.312324494123459,chromosome
NODE_3489_length_667_cov_1.748366,667,0.997279465198517,0.00136557396035641,0.00135487585794181,phage
NODE_3490_length_667_cov_1.746732,667,0.218534857034683,0.269072085618973,0.512392997741699,plasmid
NODE_3491_length_667_cov_1.424837,667,0.107064165174961,0.686076879501343,0.206858962774277,chromosome
NODE_3492_length_667_cov_1.419935,667,0.662048876285553,0.183141097426414,0.154810056090355,phage
NODE_3493_length_667_cov_1.411765,667,0.123552598059177,0.41794815659523,0.458499222993851,plasmid
NODE_3494_length_667_cov_1.357843,667,0.617346704006195,0.137170791625977,0.245482474565506,phage
NODE_3495_length_667_cov_1.232026,667,0.582252442836761,0.108354970812798,0.309392541646957,phage
NODE_3496_length_667_cov_1.114379,667,0.995046615600586,0.00422575511038303,0.000727596285287291,phage
NODE_3497_length_667_cov_0.931373,667,0.703854501247406,0.00211024773307145,0.294035345315933,phage
NODE_3498_length_666_cov_69.991817,666,0.55894523859024,0.270304203033447,0.170750588178635,phage
NODE_3499_length_666_cov_2.718494,666,0.945456027984619,0.0189417414367199,0.0356021262705326,phage
NODE_3500_length_666_cov_1.743044,666,0.146516129374504,0.431813150644302,0.421670645475388,chromosome
NODE_3501_length_666_cov_1.454992,666,0.176842600107193,0.0906441137194633,0.732513248920441,plasmid
NODE_3502_length_666_cov_1.322422,666,0.0317589044570923,0.570977449417114,0.397263646125793,chromosome
NODE_3503_length_665_cov_112.339344,665,0.976466536521912,0.00149094348307699,0.0220426172018051,phage
NODE_3504_length_665_cov_4.934426,665,0.0483032055199146,0.313692629337311,0.638004124164581,plasmid
NODE_3505_length_665_cov_3.772131,665,0.78977370262146,0.0663366243243217,0.143889680504799,phage
NODE_3506_length_665_cov_2.896721,665,0.433620274066925,0.140881076455116,0.425498694181442,phage
NODE_3507_length_665_cov_2.396721,665,0.918983578681946,0.0321222208440304,0.0488942563533783,phage
NODE_3508_length_665_cov_2.236066,665,0.997885525226593,0.00149930326733738,0.000615111610386521,phage
NODE_3509_length_665_cov_1.857377,665,0.369087398052216,0.241539493203163,0.389373123645782,plasmid
NODE_3510_length_665_cov_1.657377,665,0.287771880626678,0.558170974254608,0.154057025909424,chromosome
NODE_3511_length_665_cov_1.263934,665,0.500041842460632,0.0710791200399399,0.428878992795944,phage
NODE_3512_length_665_cov_1.247541,665,0.52268648147583,0.285975486040115,0.191337957978249,phage
NODE_3513_length_664_cov_89.110016,664,0.0123801296576858,0.589636921882629,0.397982954978943,chromosome
NODE_3514_length_664_cov_66.853859,664,0.916483342647552,0.0047865267843008,0.0787301734089851,phage
NODE_3515_length_664_cov_2.246305,664,0.478340297937393,0.262104898691177,0.259554833173752,phage
NODE_3516_length_664_cov_1.279146,664,0.140800699591637,0.65339469909668,0.205804541707039,chromosome
NODE_3517_length_664_cov_1.203612,664,0.107554443180561,0.509733140468597,0.3827123939991,chromosome
NODE_3518_length_664_cov_1.034483,664,0.578715741634369,0.294400244951248,0.126884013414383,phage
NODE_3519_length_663_cov_55.832237,663,0.524167597293854,0.264134645462036,0.211697846651077,phage
NODE_3520_length_663_cov_31.837171,663,0.299343019723892,0.231385380029678,0.469271540641785,plasmid
NODE_3521_length_663_cov_6.481908,663,0.99450546503067,0.00322485668584704,0.00226962054148316,phage
NODE_3522_length_663_cov_1.995066,663,0.263143241405487,0.28275403380394,0.454102694988251,plasmid
NODE_3523_length_663_cov_1.879934,663,0.139135107398033,0.178078517317772,0.682786345481873,plasmid
NODE_3524_length_663_cov_1.786184,663,0.0174223762005568,0.566486835479736,0.416090816259384,chromosome
NODE_3525_length_663_cov_1.652961,663,0.85083669424057,0.0145870326086879,0.134576350450516,phage
NODE_3526_length_663_cov_1.370066,663,0.873501300811768,0.00582333048805594,0.120675303041935,phage
NODE_3527_length_663_cov_1.218750,663,0.917113900184631,0.0421016067266464,0.0407844707369804,phage
NODE_3528_length_663_cov_1.032895,663,0.0316422618925571,0.555175483226776,0.413182348012924,chromosome
NODE_3529_length_663_cov_0.904605,663,0.3512122631073,0.170143753290176,0.478643923997879,plasmid
NODE_3530_length_662_cov_3.326194,662,0.0628484860062599,0.59417587518692,0.342975616455078,chromosome
NODE_3531_length_662_cov_2.138386,662,0.963705778121948,0.011706261895597,0.0245878752321005,phage
NODE_3532_length_662_cov_2.024712,662,0.562252104282379,0.126586884260178,0.311160981655121,phage
NODE_3533_length_662_cov_1.762768,662,0.995097458362579,0.000148001912748441,0.00475450046360493,phage
NODE_3534_length_662_cov_1.739703,662,0.960656821727753,0.0197693631052971,0.0195738393813372,phage
NODE_3535_length_662_cov_1.728171,662,0.884955167770386,0.0596069321036339,0.0554378628730774,phage
NODE_3536_length_662_cov_1.670511,662,0.109188601374626,0.50190395116806,0.388907462358475,chromosome
NODE_3537_length_662_cov_1.607908,662,0.086049884557724,0.527290761470795,0.386659294366837,chromosome
NODE_3538_length_662_cov_1.593081,662,0.522148549556732,0.103363633155823,0.37448787689209,phage
NODE_3539_length_662_cov_1.476112,662,0.990631580352783,0.00442977016791701,0.00493867695331573,phage
NODE_3540_length_662_cov_1.314662,662,0.000475119624752551,0.992802202701569,0.00672273989766836,chromosome
NODE_3541_length_662_cov_1.196046,662,0.307767122983932,0.290562570095062,0.401670396327972,plasmid
NODE_3542_length_662_cov_1.093904,662,0.363667637109756,0.292933225631714,0.34339913725853,phage
NODE_3543_length_661_cov_45.605611,661,0.625698447227478,0.0330956242978573,0.341205924749374,phage
NODE_3544_length_661_cov_17.191419,661,0.525434017181396,0.112342044711113,0.362223953008652,phage
NODE_3545_length_661_cov_1.876238,661,0.834474563598633,0.153660073876381,0.0118653597310185,phage
NODE_3546_length_661_cov_1.826733,661,0.366663724184036,0.203612312674522,0.429724007844925,plasmid
NODE_3547_length_661_cov_1.570957,661,0.0773845836520195,0.605777382850647,0.316838026046753,chromosome
NODE_3548_length_661_cov_1.500000,661,0.99987518787384,5.65642658330034e-05,6.81556484778412e-05,phage
NODE_3549_length_661_cov_1.475248,661,0.136171326041222,0.543453633785248,0.320374995470047,chromosome
NODE_3550_length_661_cov_1.268977,661,0.593736290931702,0.268625825643539,0.137637868523598,phage
NODE_3551_length_661_cov_1.179868,661,0.602311670780182,0.221605077385902,0.176083296537399,phage
NODE_3552_length_661_cov_1.140264,661,0.881719887256622,0.0520249307155609,0.0662552118301392,phage
NODE_3553_length_661_cov_1.066007,661,0.996662497520447,0.0011749843833968,0.00216259877197444,phage
NODE_3554_length_661_cov_1.004950,661,0.0499252453446388,0.0596136264503002,0.890461146831512,plasmid
NODE_3555_length_661_cov_0.970297,661,0.13585253059864,0.167412906885147,0.696734547615051,plasmid
NODE_3556_length_661_cov_0.914191,661,0.733228802680969,0.226276725530624,0.0404944866895676,phage
NODE_3557_length_660_cov_3.442975,660,0.366761475801468,0.0533684082329273,0.579870164394379,plasmid
NODE_3558_length_660_cov_3.237762,660,0.84975278377533,0.106410123407841,0.0438370518386364,phage
NODE_3559_length_660_cov_2.783471,660,0.880598247051239,0.00452080182731152,0.114880993962288,phage
NODE_3560_length_660_cov_1.975207,660,0.665669322013855,0.0746658742427826,0.259664714336395,phage
NODE_3561_length_660_cov_1.487603,660,0.116109386086464,0.444060206413269,0.439830422401428,chromosome
NODE_3562_length_660_cov_1.456198,660,0.0104071423411369,0.836523413658142,0.153069451451302,chromosome
NODE_3563_length_660_cov_1.221488,660,0.839096188545227,0.0199597217142582,0.140944108366966,phage
NODE_3564_length_659_cov_2.374172,659,0.745711863040924,0.0346421375870705,0.219645991921425,phage
NODE_3565_length_659_cov_1.942053,659,0.273692756891251,0.473917663097382,0.25238960981369,chromosome
NODE_3566_length_659_cov_1.794702,659,0.940865039825439,0.0338194631040096,0.0253155045211315,phage
NODE_3567_length_659_cov_1.733444,659,0.0714217647910118,0.621512591838837,0.307065665721893,chromosome
NODE_3568_length_659_cov_1.697020,659,0.0872783213853836,0.830885052680969,0.0818366780877113,chromosome
NODE_3569_length_659_cov_1.647351,659,0.199182420969009,0.484689354896545,0.316128194332123,chromosome
NODE_3570_length_659_cov_1.122517,659,0.738221168518066,0.00717527698725462,0.254603505134583,phage
NODE_3571_length_659_cov_1.079470,659,0.825013935565948,0.058819867670536,0.116166166961193,phage
NODE_3572_length_658_cov_3.538569,658,0.16640730202198,0.571607232093811,0.261985421180725,chromosome
NODE_3573_length_658_cov_3.053068,658,0.541094303131104,0.118608430027962,0.340297192335129,phage
NODE_3574_length_658_cov_2.038143,658,0.479523479938507,0.270628690719604,0.249847859144211,phage
NODE_3575_length_658_cov_1.905473,658,0.997369289398193,0.000677947129588574,0.0019527745898813,phage
NODE_3576_length_658_cov_1.867330,658,0.150066405534744,0.212454825639725,0.637478768825531,plasmid
NODE_3577_length_658_cov_1.563847,658,0.772419035434723,0.0396112352609634,0.187969788908958,phage
NODE_3578_length_658_cov_1.502488,658,0.998733818531036,0.000666587089654058,0.000599539489485323,phage
NODE_3579_length_658_cov_1.449420,658,0.0055643473751843,0.095643162727356,0.898792445659637,plasmid
NODE_3580_length_658_cov_1.124378,658,0.588500022888184,0.211270362138748,0.200229585170746,phage
NODE_3581_length_658_cov_0.920398,658,0.995855867862701,0.0024948779027909,0.00164918741211295,phage
NODE_3582_length_657_cov_3.490033,657,0.0669086575508118,0.456884860992432,0.476206392049789,plasmid
NODE_3583_length_657_cov_1.965116,657,0.987356901168823,0.00104031327646226,0.0116027723997831,phage
NODE_3584_length_657_cov_1.820598,657,0.237258076667786,0.185084000229836,0.57765793800354,plasmid
NODE_3585_length_657_cov_1.609635,657,0.176627203822136,0.492297977209091,0.331074804067612,chromosome
NODE_3586_length_657_cov_1.523256,657,0.850245237350464,0.0703405067324638,0.0794141963124275,phage
NODE_3587_length_657_cov_1.511628,657,0.840006709098816,0.0567046403884888,0.103288598358631,phage
NODE_3588_length_657_cov_1.411960,657,0.341118186712265,0.230215802788734,0.428666055202484,plasmid
NODE_3589_length_657_cov_1.397010,657,0.858400046825409,0.0365180894732475,0.105081960558891,phage
NODE_3590_length_657_cov_1.335548,657,0.762196004390717,0.0378947146236897,0.199909284710884,phage
NODE_3591_length_657_cov_0.980066,657,0.813234269618988,0.0574089325964451,0.12935683131218,phage
NODE_3592_length_656_cov_51.158070,656,0.994559705257416,0.00280465837568045,0.00263557955622673,phage
NODE_3593_length_656_cov_16.926789,656,0.0717495456337929,0.440382421016693,0.487868040800095,plasmid
NODE_3594_length_656_cov_8.782030,656,0.800877213478088,0.0127485049888492,0.186374306678772,phage
NODE_3595_length_656_cov_5.098170,656,0.952630162239075,0.0219883602112532,0.0253813844174147,phage
NODE_3596_length_656_cov_2.088186,656,0.385757178068161,0.380258828401566,0.233983904123306,phage
NODE_3597_length_656_cov_1.778702,656,0.326239317655563,0.141186460852623,0.53257417678833,plasmid
NODE_3598_length_656_cov_1.770383,656,0.447967350482941,0.189089506864548,0.362943202257156,phage
NODE_3599_length_656_cov_1.545757,656,0.2513647377491,0.0921846404671669,0.656450629234314,plasmid
NODE_3600_length_656_cov_1.396007,656,0.676868319511414,0.0504370480775833,0.272694528102875,phage
NODE_3601_length_656_cov_1.391015,656,0.478399008512497,0.378161489963531,0.143439441919327,phage
NODE_3602_length_656_cov_1.326123,656,0.0157629493623972,0.708950638771057,0.27528640627861,chromosome
NODE_3603_length_656_cov_1.284526,656,0.631507992744446,0.102982416749001,0.265509635210037,phage
NODE_3604_length_655_cov_12.658333,655,0.90546989440918,0.0185592975467443,0.0759708881378174,phage
NODE_3605_length_655_cov_2.586667,655,0.955419719219208,0.00690397620201111,0.0376762934029102,phage
NODE_3606_length_655_cov_2.110000,655,0.995724081993103,0.000197320943698287,0.00407866388559341,phage
NODE_3607_length_655_cov_1.045000,655,0.218669280409813,0.523842811584473,0.257487952709198,chromosome
NODE_3608_length_654_cov_10.375626,654,0.229100123047829,0.293529093265533,0.477370738983154,plasmid
NODE_3609_length_654_cov_2.402337,654,0.980899572372437,0.00621936377137899,0.0128810768947005,phage
NODE_3610_length_654_cov_1.672788,654,0.60302734375,0.0401045009493828,0.356868118047714,phage
NODE_3611_length_654_cov_1.544240,654,0.971559286117554,0.0129903955385089,0.0154503649100661,phage
NODE_3612_length_654_cov_1.484140,654,0.117160364985466,0.304275006055832,0.578564584255219,plasmid
NODE_3613_length_654_cov_1.363940,654,0.210117101669312,0.645276129245758,0.144606783986092,chromosome
NODE_3614_length_654_cov_1.268781,654,0.0808665156364441,0.565380096435547,0.353753298521042,chromosome
NODE_3615_length_654_cov_1.230384,654,0.0709143504500389,0.473091393709183,0.455994188785553,chromosome
NODE_3616_length_654_cov_1.006678,654,0.905359327793121,0.0306622348725796,0.0639784559607506,phage
NODE_3617_length_653_cov_199.667224,653,0.5938560962677,0.178060859441757,0.228083029389381,phage
NODE_3618_length_653_cov_61.752508,653,0.352975159883499,0.137589871883392,0.509434938430786,plasmid
NODE_3619_length_653_cov_2.178930,653,0.981683492660522,0.0113297086209059,0.00698674377053976,phage
NODE_3620_length_653_cov_2.168896,653,0.171909719705582,0.532823324203491,0.295267015695572,chromosome
NODE_3621_length_653_cov_1.683946,653,0.593849182128906,0.286432296037674,0.119718506932259,phage
NODE_3622_length_653_cov_1.560201,653,0.0109531059861183,0.914444386959076,0.0746025145053864,chromosome
NODE_3623_length_653_cov_1.334448,653,0.005885926540941,0.861142516136169,0.132971629500389,chromosome
NODE_3624_length_653_cov_1.287625,653,0.876144170761108,0.0535010285675526,0.070354737341404,phage
NODE_3625_length_653_cov_1.003344,653,0.0545387789607048,0.27683424949646,0.668626964092255,plasmid
NODE_3626_length_653_cov_0.943144,653,0.158876404166222,0.621443390846252,0.219680204987526,chromosome
NODE_3627_length_652_cov_97.190955,652,0.0470675006508827,0.595570623874664,0.357361912727356,chromosome
NODE_3628_length_652_cov_3.249581,652,0.0890584513545036,0.320183962583542,0.590757548809052,plasmid
NODE_3629_length_652_cov_2.276382,652,0.874894559383392,0.0556348897516727,0.0694705322384834,phage
NODE_3630_length_652_cov_1.961474,652,0.858662664890289,0.0306425280869007,0.11069480329752,phage
NODE_3631_length_652_cov_1.901173,652,0.591987729072571,0.128659516572952,0.279352724552155,phage
NODE_3632_length_652_cov_1.718593,652,0.401523947715759,0.211636394262314,0.386839628219604,phage
NODE_3633_length_652_cov_1.532663,652,0.738624036312103,0.112736344337463,0.14863957464695,phage
NODE_3634_length_652_cov_1.123953,652,0.675638616085052,0.0340511128306389,0.290310233831406,phage
NODE_3635_length_652_cov_1.070352,652,0.0125521700829268,0.652756810188293,0.33469095826149,chromosome
NODE_3636_length_652_cov_0.996650,652,0.802433669567108,0.0879440456628799,0.10962225496769,phage
NODE_3637_length_652_cov_0.948074,652,0.08249332010746,0.206875577569008,0.710631132125854,plasmid
NODE_3638_length_651_cov_49.489933,651,0.999586164951324,0.000207300239708275,0.000206523560336791,phage
NODE_3639_length_651_cov_31.100671,651,0.997070789337158,0.00161117676179856,0.00131802121177316,phage
NODE_3640_length_651_cov_17.317114,651,0.224194243550301,0.282626539468765,0.493179172277451,plasmid
NODE_3641_length_651_cov_9.389262,651,0.795595288276672,0.104937583208084,0.0994671732187271,phage
NODE_3642_length_651_cov_8.654362,651,0.870847463607788,0.055368959903717,0.0737836360931396,phage
NODE_3643_length_651_cov_3.258389,651,0.00732641527429223,0.834349155426025,0.158324494957924,chromosome
NODE_3644_length_651_cov_2.092282,651,0.99038165807724,0.00827694870531559,0.00134139833971858,phage
NODE_3645_length_651_cov_1.543624,651,0.873726427555084,0.0247852448374033,0.101488307118416,phage
NODE_3646_length_651_cov_1.411074,651,0.202318549156189,0.0154881030321121,0.782193303108215,plasmid
NODE_3647_length_651_cov_1.293624,651,0.948756098747253,0.00768140004947782,0.0435624420642853,phage
NODE_3648_length_651_cov_1.043624,651,0.0455279834568501,0.927609026432037,0.0268629584461451,chromosome
NODE_3649_length_650_cov_1.305882,650,0.966258406639099,0.0122926766052842,0.0214489325881004,phage
NODE_3650_length_649_cov_172.683502,649,0.559228658676147,0.246791020035744,0.193980276584625,phage
NODE_3651_length_649_cov_156.974747,649,0.999675989151001,0.000101709119917359,0.000222411137656309,phage
NODE_3652_length_649_cov_2.974747,649,0.845582604408264,0.037820003926754,0.116597354412079,phage
NODE_3653_length_649_cov_2.158249,649,0.183261707425117,0.156198382377625,0.660539925098419,plasmid
NODE_3654_length_649_cov_1.550505,649,0.880484282970428,0.090752050280571,0.0287636257708073,phage
NODE_3655_length_649_cov_1.447811,649,0.911473035812378,0.0165307447314262,0.071996308863163,phage
NODE_3656_length_649_cov_1.390572,649,0.925742149353027,0.0255478862673044,0.0487099252641201,phage
NODE_3657_length_649_cov_1.294613,649,0.10864594578743,0.744974911212921,0.146379142999649,chromosome
NODE_3658_length_649_cov_1.294613,649,0.019254120066762,0.161554455757141,0.819191455841064,plasmid
NODE_3659_length_648_cov_16.273187,648,0.719273865222931,0.0377141088247299,0.243011951446533,phage
NODE_3660_length_648_cov_15.136594,648,0.653595626354218,0.201980397105217,0.144424051046371,phage
NODE_3661_length_648_cov_2.743676,648,0.40399694442749,0.125948861241341,0.47005420923233,plasmid
NODE_3662_length_648_cov_1.994941,648,0.209178507328033,0.447610199451447,0.343211323022842,chromosome
NODE_3663_length_648_cov_1.753794,648,0.143518596887589,0.48058956861496,0.375891834497452,chromosome
NODE_3664_length_648_cov_1.613828,648,0.579727828502655,0.340915948152542,0.07935631275177,phage
NODE_3665_length_648_cov_1.364250,648,0.911587715148926,0.0742726102471352,0.0141396969556808,phage
NODE_3666_length_648_cov_1.237774,648,0.993211627006531,0.00534470053389668,0.00144360598642379,phage
NODE_3667_length_648_cov_1.210793,648,0.369245409965515,0.575574934482574,0.0551795996725559,chromosome
NODE_3668_length_648_cov_0.952782,648,0.0200386829674244,0.525259673595428,0.454701662063599,chromosome
NODE_3669_length_648_cov_0.937605,648,0.0156611669808626,0.345287680625916,0.639051139354706,plasmid
NODE_3670_length_647_cov_10.736486,647,0.0784790962934494,0.253798276185989,0.667722642421722,plasmid
NODE_3671_length_647_cov_1.496622,647,0.125789076089859,0.522818386554718,0.351392567157745,chromosome
NODE_3672_length_647_cov_1.167230,647,0.415813237428665,0.267535805702209,0.316650986671448,phage
NODE_3673_length_646_cov_2.104907,646,0.428822040557861,0.328339040279388,0.242838889360428,phage
NODE_3674_length_646_cov_2.084602,646,0.189429864287376,0.15728497505188,0.653285205364227,plasmid
NODE_3675_length_646_cov_1.478849,646,0.304124236106873,0.106510430574417,0.589365303516388,plasmid
NODE_3676_length_646_cov_1.455161,646,0.984623908996582,0.00853976607322693,0.00683629652485251,phage
NODE_3677_length_646_cov_1.076142,646,0.695565819740295,0.0516777373850346,0.25275644659996,phage
NODE_3678_length_646_cov_1.020305,646,0.979031801223755,0.00618728995323181,0.0147808799520135,phage
NODE_3679_length_645_cov_4.776271,645,0.949122965335846,0.00759457610547543,0.0432824641466141,phage
NODE_3680_length_645_cov_3.093220,645,0.969694077968597,0.0239642783999443,0.00634166970849037,phage
NODE_3681_length_645_cov_2.671186,645,0.00699743954464793,0.906255662441254,0.0867468118667603,chromosome
NODE_3682_length_645_cov_2.110169,645,0.0288232639431953,0.648012220859528,0.323164492845535,chromosome
NODE_3683_length_645_cov_1.957627,645,0.50688773393631,0.267245382070541,0.22586689889431,phage
NODE_3684_length_645_cov_1.423729,645,0.734590113162994,0.00550203258171678,0.259907871484756,phage
NODE_3685_length_645_cov_1.289831,645,0.0307220537215471,0.115235783159733,0.854042172431946,plasmid
NODE_3686_length_645_cov_1.105085,645,0.128546044230461,0.488505810499191,0.382948130369186,chromosome
NODE_3687_length_645_cov_0.993220,645,0.577193260192871,0.128232941031456,0.294573724269867,phage
NODE_3688_length_645_cov_0.972881,645,0.00603426992893219,0.637552082538605,0.356413632631302,chromosome
NODE_3689_length_644_cov_27.149406,644,0.641388058662415,0.30366775393486,0.054944209754467,phage
NODE_3690_length_644_cov_2.777589,644,0.0782885923981667,0.389871507883072,0.531839847564697,plasmid
